comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
DE_NT-BT_1987__FA|LB;DE_NT-BT_1987;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1990__FA|LB;DE_NT-BT_1990;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1994__FA|LB;DE_NT-BT_1994;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1998__FA|LB;DE_NT-BT_1998;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_2002__FA|LB;DE_NT-BT_2002;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_2005__FA|LB;DE_NT-BT_2005;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_2009__FA|LB;DE_NT-BT_2009;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_2013__FA|LB;DE_NT-BT_2013;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_2017__FA|LB;DE_NT-BT_2017;Leadership body;FA;NA;LB;NA;NC;NC;NC
DE_NT-BT_1949__FA|WG;DE_NT-BT_1949;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1953__FA|WG;DE_NT-BT_1953;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1957__FA|WG;DE_NT-BT_1957;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1961__FA|WG;DE_NT-BT_1961;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1965__FA|WG;DE_NT-BT_1965;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1969__FA|WG;DE_NT-BT_1969;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1972__FA|WG;DE_NT-BT_1972;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1976__FA|WG;DE_NT-BT_1976;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1980__FA|WG;DE_NT-BT_1980;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1983__FA|WG;DE_NT-BT_1983;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1987__FA|WG;DE_NT-BT_1987;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1990__FA|WG;DE_NT-BT_1990;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1994__FA|WG;DE_NT-BT_1994;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1998__FA|WG;DE_NT-BT_1998;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_2002__FA|WG;DE_NT-BT_2002;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_2005__FA|WG;DE_NT-BT_2005;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_2009__FA|WG;DE_NT-BT_2009;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_2013__FA|WG;DE_NT-BT_2013;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_2017__FA|WG;DE_NT-BT_2017;Working Groups;FA;NA;WG;NA;NC;NC;NC
DE_NT-BT_1949__CO|AeR;DE_NT-BT_1949;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1953__CO|AeR;DE_NT-BT_1953;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1957__CO|AeR;DE_NT-BT_1957;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1961__CO|AeR;DE_NT-BT_1961;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1965__CO|AeR;DE_NT-BT_1965;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1969__CO|AeR;DE_NT-BT_1969;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1972__CO|AeR;DE_NT-BT_1972;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1976__CO|AeR;DE_NT-BT_1976;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1980__CO|AeR;DE_NT-BT_1980;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1983__CO|AeR;DE_NT-BT_1983;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1987__CO|AeR;DE_NT-BT_1987;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1990__CO|AeR;DE_NT-BT_1990;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1994__CO|AeR;DE_NT-BT_1994;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1998__CO|AeR;DE_NT-BT_1998;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_2002__CO|AeR;DE_NT-BT_2002;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_2005__CO|AeR;DE_NT-BT_2005;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_2009__CO|AeR;DE_NT-BT_2009;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_2013__CO|AeR;DE_NT-BT_2013;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_2017__CO|AeR;DE_NT-BT_2017;Aeltestenrat;CO;NA;AeR;NA;NC;NC;NC
DE_NT-BT_1949__CO|AeR--SC|IK;DE_NT-BT_1949;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1953__CO|AeR--SC|IK;DE_NT-BT_1953;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1957__CO|AeR--SC|IK;DE_NT-BT_1957;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1961__CO|AeR--SC|IK;DE_NT-BT_1961;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1965__CO|AeR--SC|IK;DE_NT-BT_1965;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1969__CO|AeR--SC|IK;DE_NT-BT_1969;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1972__CO|AeR--SC|IK;DE_NT-BT_1972;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1976__CO|AeR--SC|IK;DE_NT-BT_1976;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1980__CO|AeR--SC|IK;DE_NT-BT_1980;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1983__CO|AeR--SC|IK;DE_NT-BT_1983;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1987__CO|AeR--SC|IK;DE_NT-BT_1987;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1990__CO|AeR--SC|IK;DE_NT-BT_1990;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1994__CO|AeR--SC|IK;DE_NT-BT_1994;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1998__CO|AeR--SC|IK;DE_NT-BT_1998;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_2002__CO|AeR--SC|IK;DE_NT-BT_2002;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_2005__CO|AeR--SC|IK;DE_NT-BT_2005;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_2009__CO|AeR--SC|IK;DE_NT-BT_2009;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_2013__CO|AeR--SC|IK;DE_NT-BT_2013;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_2017__CO|AeR--SC|IK;DE_NT-BT_2017;Aeltestenrat für innere Angelegenheiten des Bundestages – Innere Kommission;CO;SC;AeR;IK;NC;NC;NC
DE_NT-BT_1949__CO|AeR--SC|RdA;DE_NT-BT_1949;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1953__CO|AeR--SC|RdA;DE_NT-BT_1953;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1957__CO|AeR--SC|RdA;DE_NT-BT_1957;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1961__CO|AeR--SC|RdA;DE_NT-BT_1961;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1965__CO|AeR--SC|RdA;DE_NT-BT_1965;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1969__CO|AeR--SC|RdA;DE_NT-BT_1969;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1972__CO|AeR--SC|RdA;DE_NT-BT_1972;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1976__CO|AeR--SC|RdA;DE_NT-BT_1976;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1980__CO|AeR--SC|RdA;DE_NT-BT_1980;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1983__CO|AeR--SC|RdA;DE_NT-BT_1983;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1987__CO|AeR--SC|RdA;DE_NT-BT_1987;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1990__CO|AeR--SC|RdA;DE_NT-BT_1990;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1994__CO|AeR--SC|RdA;DE_NT-BT_1994;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1998__CO|AeR--SC|RdA;DE_NT-BT_1998;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_2002__CO|AeR--SC|RdA;DE_NT-BT_2002;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_2005__CO|AeR--SC|RdA;DE_NT-BT_2005;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_2009__CO|AeR--SC|RdA;DE_NT-BT_2009;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_2013__CO|AeR--SC|RdA;DE_NT-BT_2013;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_2017__CO|AeR--SC|RdA;DE_NT-BT_2017;Aeltestenrat für die Rechtsstellung der Abgeordneten;CO;SC;AeR;RdA;NC;NC;NC
DE_NT-BT_1949__CO|AeR--SC|AvMdA;DE_NT-BT_1949;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1953__CO|AeR--SC|AvMdA;DE_NT-BT_1953;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1957__CO|AeR--SC|AvMdA;DE_NT-BT_1957;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1961__CO|AeR--SC|AvMdA;DE_NT-BT_1961;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1965__CO|AeR--SC|AvMdA;DE_NT-BT_1965;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1969__CO|AeR--SC|AvMdA;DE_NT-BT_1969;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1972__CO|AeR--SC|AvMdA;DE_NT-BT_1972;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1976__CO|AeR--SC|AvMdA;DE_NT-BT_1976;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1980__CO|AeR--SC|AvMdA;DE_NT-BT_1980;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1983__CO|AeR--SC|AvMdA;DE_NT-BT_1983;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1987__CO|AeR--SC|AvMdA;DE_NT-BT_1987;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1990__CO|AeR--SC|AvMdA;DE_NT-BT_1990;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1994__CO|AeR--SC|AvMdA;DE_NT-BT_1994;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1998__CO|AeR--SC|AvMdA;DE_NT-BT_1998;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_2002__CO|AeR--SC|AvMdA;DE_NT-BT_2002;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_2005__CO|AeR--SC|AvMdA;DE_NT-BT_2005;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_2009__CO|AeR--SC|AvMdA;DE_NT-BT_2009;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_2013__CO|AeR--SC|AvMdA;DE_NT-BT_2013;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_2017__CO|AeR--SC|AvMdA;DE_NT-BT_2017;Aeltestenrat für die Angelegenheiten von Mitarbeiterinnen und Mitarbeitern der Abgeordneten;CO;SC;AeR;AvMdA;NC;NC;NC
DE_NT-BT_1949__CO|AeR--SC|nIKtm;DE_NT-BT_1949;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1953__CO|AeR--SC|nIKtm;DE_NT-BT_1953;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1957__CO|AeR--SC|nIKtm;DE_NT-BT_1957;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1961__CO|AeR--SC|nIKtm;DE_NT-BT_1961;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1965__CO|AeR--SC|nIKtm;DE_NT-BT_1965;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1969__CO|AeR--SC|nIKtm;DE_NT-BT_1969;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1972__CO|AeR--SC|nIKtm;DE_NT-BT_1972;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1976__CO|AeR--SC|nIKtm;DE_NT-BT_1976;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1980__CO|AeR--SC|nIKtm;DE_NT-BT_1980;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1983__CO|AeR--SC|nIKtm;DE_NT-BT_1983;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1987__CO|AeR--SC|nIKtm;DE_NT-BT_1987;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1990__CO|AeR--SC|nIKtm;DE_NT-BT_1990;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1994__CO|AeR--SC|nIKtm;DE_NT-BT_1994;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1998__CO|AeR--SC|nIKtm;DE_NT-BT_1998;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_2002__CO|AeR--SC|nIKtm;DE_NT-BT_2002;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_2005__CO|AeR--SC|nIKtm;DE_NT-BT_2005;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_2009__CO|AeR--SC|nIKtm;DE_NT-BT_2009;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_2013__CO|AeR--SC|nIKtm;DE_NT-BT_2013;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_2017__CO|AeR--SC|nIKtm;DE_NT-BT_2017;Aeltestenrat für den Einsatz neuer Informations- und Kommunikationstechniken und -medien;CO;SC;AeR;nIKtm;NC;NC;NC
DE_NT-BT_1949__CO|AeR--SC|BauRau;DE_NT-BT_1949;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1953__CO|AeR--SC|BauRau;DE_NT-BT_1953;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1957__CO|AeR--SC|BauRau;DE_NT-BT_1957;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1961__CO|AeR--SC|BauRau;DE_NT-BT_1961;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1965__CO|AeR--SC|BauRau;DE_NT-BT_1965;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1969__CO|AeR--SC|BauRau;DE_NT-BT_1969;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1972__CO|AeR--SC|BauRau;DE_NT-BT_1972;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1976__CO|AeR--SC|BauRau;DE_NT-BT_1976;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1980__CO|AeR--SC|BauRau;DE_NT-BT_1980;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1983__CO|AeR--SC|BauRau;DE_NT-BT_1983;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1987__CO|AeR--SC|BauRau;DE_NT-BT_1987;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1990__CO|AeR--SC|BauRau;DE_NT-BT_1990;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1994__CO|AeR--SC|BauRau;DE_NT-BT_1994;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1998__CO|AeR--SC|BauRau;DE_NT-BT_1998;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_2002__CO|AeR--SC|BauRau;DE_NT-BT_2002;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_2005__CO|AeR--SC|BauRau;DE_NT-BT_2005;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_2009__CO|AeR--SC|BauRau;DE_NT-BT_2009;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_2013__CO|AeR--SC|BauRau;DE_NT-BT_2013;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_2017__CO|AeR--SC|BauRau;DE_NT-BT_2017;Aeltestenrat für Bau- und Raumangelegenheiten;CO;SC;AeR;BauRau;NC;NC;NC
DE_NT-BT_1949__CO|AeR--SC|HaushaltE02;DE_NT-BT_1949;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1953__CO|AeR--SC|HaushaltE02;DE_NT-BT_1953;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1957__CO|AeR--SC|HaushaltE02;DE_NT-BT_1957;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1961__CO|AeR--SC|HaushaltE02;DE_NT-BT_1961;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1965__CO|AeR--SC|HaushaltE02;DE_NT-BT_1965;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1969__CO|AeR--SC|HaushaltE02;DE_NT-BT_1969;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1972__CO|AeR--SC|HaushaltE02;DE_NT-BT_1972;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1976__CO|AeR--SC|HaushaltE02;DE_NT-BT_1976;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1980__CO|AeR--SC|HaushaltE02;DE_NT-BT_1980;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1983__CO|AeR--SC|HaushaltE02;DE_NT-BT_1983;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1987__CO|AeR--SC|HaushaltE02;DE_NT-BT_1987;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1990__CO|AeR--SC|HaushaltE02;DE_NT-BT_1990;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1994__CO|AeR--SC|HaushaltE02;DE_NT-BT_1994;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_1998__CO|AeR--SC|HaushaltE02;DE_NT-BT_1998;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_2002__CO|AeR--SC|HaushaltE02;DE_NT-BT_2002;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_2005__CO|AeR--SC|HaushaltE02;DE_NT-BT_2005;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_2009__CO|AeR--SC|HaushaltE02;DE_NT-BT_2009;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_2013__CO|AeR--SC|HaushaltE02;DE_NT-BT_2013;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_2017__CO|AeR--SC|HaushaltE02;DE_NT-BT_2017;Aeltestenrat für den Haushalt (Einzelplan 02);CO;SC;AeR;HaushaltE02;NC;NC;NC
DE_NT-BT_2017__CO|HptA;DE_NT-BT_2017;Hauptausschuss;CO;NA;HptA;NA;NC;NC;NC
DE_NT-BT_2017__CO|AuswA;DE_NT-BT_2017;Auswaertiger Ausschuss;CO;NA;AuswA;NA;NC;NC;NC
