list_id;list_name;parliament_id;district_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type
CH_NT-NR_1951__CH_NT-NR_1951__Zuerich__Bauern-Gewerbe-und-Buergerpartei;Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1951;CH_NT-NR_1951__Zuerich;CH_ZH;6;CH_SVP|UDC_RE-ZH;28;;
CH_NT-NR_1951__CH_NT-NR_1951__Zuerich__Freisinnige-Liste-Zuerich-Stadt;Freisinnige-Liste-Zuerich-Stadt;CH_NT-NR_1951;CH_NT-NR_1951__Zuerich;CH_ZH;7;CH_FDP_RE-ZH;31;;
CH_NT-NR_1951__CH_NT-NR_1951__Zuerich__Freisinnige-Liste-Zuerich-Land;Freisinnige-Liste-Zuerich-Land;CH_NT-NR_1951;CH_NT-NR_1951__Zuerich;CH_ZH;8;CH_FDP_RE-ZH;32;;
CH_NT-NR_1951__CH_NT-NR_1951__Zuerich__Christlichsoziale-Liste;Christlichsoziale-Liste;CH_NT-NR_1951;CH_NT-NR_1951__Zuerich;CH_ZH;9;CH_CVP|PDC_RE-ZH;32;;
CH_NT-NR_1951__CH_NT-NR_1951__Zuerich__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1951;CH_NT-NR_1951__Zuerich;CH_ZH;10;CH_LdU|ADI_RE-ZH;29;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Bernische-Bauern-Gewerbe-und-Buergerpartei-Emmental-Jura-Mittelland-Oberaargau-Seeland;Bernische-Bauern-Gewerbe-und-Buergerpartei-Emmental-Jura-Mittelland-Oberaargau-Seeland;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;1;CH_SVP|UDC_RE-BE;32;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Beinische-Bauern-Gewerbe-und-Buergerpartei-Landesteil-Oberland;Beinische-Bauern-Gewerbe-und-Buergerpartei-Landesteil-Oberland;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;2;CH_SVP|UDC_RE-BE;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Katholische-Volkspartei;Katholische-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;3;CH_CVP|PDC_RE-BE;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Parti-liberal-jurassien;Parti-liberal-jurassien;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;4;CH_LPS_RE-BE;33;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteile-Emmental-Mittelland-Oberaargau-Seeland;Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteile-Emmental-Mittelland-Oberaargau-Seeland;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;5;CH_FDP_RE-BE;24;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteilverband-Oberland;Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteilverband-Oberland;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;6;CH_FDP_RE-BE;24;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Liberal-sozialistische-Partei-des-Kantons-Bern;Liberal-sozialistische-Partei-des-Kantons-Bern;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;7;CH_LSP_RE-BE;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;8;CH_SP|PS_RE-BE;29;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Parti-socialiste-jurassien;Parti-socialiste-jurassien;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;9;CH_SP|PS_RE-JU;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Bern__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1951;CH_NT-NR_1951__Bern;CH_BE;10;CH_LdU|ADI_RE-BE;22;;
CH_NT-NR_1951__CH_NT-NR_1951__Luzern__Konservative-und-christlichsoziale-Volkspartei;Konservative-und-christlichsoziale-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Luzern;CH_LU;1;CH_CVP|PDC_RE-LU;9;;
CH_NT-NR_1951__CH_NT-NR_1951__Luzern__Liberale-Partei;Liberale-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Luzern;CH_LU;2;CH_FDP_RE-LU;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Luzern__Sozialdemokratische-Partei-und-Gewerkschaftskartell;Sozialdemokratische-Partei-und-Gewerkschaftskartell;CH_NT-NR_1951;CH_NT-NR_1951__Luzern;CH_LU;3;CH_SP|PS_RE-LU;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Uri__NA;NA;CH_NT-NR_1951;CH_NT-NR_1951__Uri;CH_UR;4;CH_none_RE-UR;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Schwyz__Arbeiterunion;Arbeiterunion;CH_NT-NR_1951;CH_NT-NR_1951__Schwyz;CH_SZ;1;;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Schwyz__Liberale-Volkspartei;Liberale-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Schwyz;CH_SZ;2;CH_FDP_RE-SZ;3;;
CH_NT-NR_1951__CH_NT-NR_1951__Schwyz__Konservative-Volkspartei;Konservative-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Schwyz;CH_SZ;3;CH_CVP|PDC_RE-SZ;3;;
CH_NT-NR_1951__CH_NT-NR_1951__Schwyz__Christlichsoziale-Partei;Christlichsoziale-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Schwyz;CH_SZ;4;;3;;
CH_NT-NR_1951__CH_NT-NR_1951__Obwalden__NA_1;NA;CH_NT-NR_1951;CH_NT-NR_1951__Obwalden;CH_OW;1;CH_none_RE-OW;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Obwalden__NA_2;NA;CH_NT-NR_1951;CH_NT-NR_1951__Obwalden;CH_OW;2;;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Obwalden__NA_3;NA;CH_NT-NR_1951;CH_NT-NR_1951__Obwalden;CH_OW;3;;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Nidwalden__NA_1;NA;CH_NT-NR_1951;CH_NT-NR_1951__Nidwalden;CH_NW;4;CH_none_RE-NW;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Glarus__Liste-Sozialdemokratische-Partei;Liste-Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Glarus;CH_GL;1;CH_SP|PS_RE-GL;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Glarus__Liste-Allgemeine-buergerliche-Volkspartei;Liste-Allgemeine-buergerliche-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Glarus;CH_GL;2;;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Zug__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Zug;CH_ZG;1;CH_FDP_RE-ZG;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Zug__Konservativ-christlichsoziale-Partei;Konservativ-christlichsoziale-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Zug;CH_ZG;2;CH_CVP|PDC_RE-ZG;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Zug__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Zug;CH_ZG;3;CH_SP|PS_RE-ZG;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Fribourg__Liste-socialiste;Liste-socialiste;CH_NT-NR_1951;CH_NT-NR_1951__Fribourg;CH_FR;1;CH_SP|PS_RE-FR;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Fribourg__Liste-conservatrice-progressiste;Liste-conservatrice-progressiste;CH_NT-NR_1951;CH_NT-NR_1951__Fribourg;CH_FR;2;CH_CVP|PDC_RE-FR;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Fribourg__Liste-du-parti-paysan-et-des-classes-moyennes;Liste-du-parti-paysan-et-des-classes-moyennes;CH_NT-NR_1951;CH_NT-NR_1951__Fribourg;CH_FR;3;CH_SVP|UDC_RE-FR;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Fribourg__Liste-radicale-democratique;Liste-radicale-democratique;CH_NT-NR_1951;CH_NT-NR_1951__Fribourg;CH_FR;4;CH_FDP_RE-FR;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Solothurn__Freisinnig-demokratische-Partei-und-Jangliberale-Bewegung;Freisinnig-demokratische-Partei-und-Jangliberale-Bewegung;CH_NT-NR_1951;CH_NT-NR_1951__Solothurn;CH_SO;1;CH_FDP_RE-SO;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Solothurn__Solothurnische-Volkspartei-und-Christlichsoziale;Solothurnische-Volkspartei-und-Christlichsoziale;CH_NT-NR_1951;CH_NT-NR_1951__Solothurn;CH_SO;2;CH_CVP|PDC_RE-SO;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Solothurn__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Solothurn;CH_SO;3;CH_SP|PS_RE-SO;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Radikal-demokratische-Partei;Radikal-demokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;1;CH_FDP_RE-BS;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Partei-der-Arbeit;Partei-der-Arbeit;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;2;CH_PdA_RE-BS;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Liberale-Partei;Liberale-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;3;CH_LPS_RE-BS;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Freiwirtschaftsbund;Freiwirtschaftsbund;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;4;CH_LSP_RE-BS;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;5;CH_SP|PS_RE-BS;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;6;CH_LdU|ADI_RE-BS;14;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Katholische-Volkspartei;Katholische-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;7;CH_CVP|PDC_RE-BS;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Stadt__Buerger-und-Gewerbepartei;Buerger-und-Gewerbepartei;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Stadt;CH_BS;8;;8;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Aktion-Kanton-Basel;Aktion-Kanton-Basel;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;1;;2;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Freisinnig-Demokratische-Partei-Baselland;Freisinnig-Demokratische-Partei-Baselland;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;2;CH_FDP_RE-BL;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Partei-der-Arbeit;Partei-der-Arbeit;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;3;;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Katholische-Volkspartei-und-Christlichsoziale-Vereinigung;Katholische-Volkspartei-und-Christlichsoziale-Vereinigung;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;4;;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Baselbieter-Bauern-Gewerbe-und-Buergerpartei;Baselbieter-Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;5;CH_SVP|UDC_RE-BL;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Sozialdemokratische-Partei-Baselland;Sozialdemokratische-Partei-Baselland;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;6;CH_SP|PS_RE-BL;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Basel-Landschaft__Demokratische-Partei-Basellan;Demokratische-Partei-Basellan;CH_NT-NR_1951;CH_NT-NR_1951__Basel-Landschaft;CH_BL;7;CH_DP_RE-BL;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Schaffhausen__Liste-der-Freisinnig-demokratischen-Partei;Liste-der-Freisinnig-demokratischen-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Schaffhausen;CH_SH;8;CH_FDP_RE-SH;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Schaffhausen__Liste-der-Sozialistischen-Arbeiterpartei;Liste-der-Sozialistischen-Arbeiterpartei;CH_NT-NR_1951;CH_NT-NR_1951__Schaffhausen;CH_SH;9;CH_RML|LMR_RE-SH;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Appenzell-A-Rh__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Appenzell-A-Rh;CH_AR;1;CH_FDP_RE-AR;2;;
CH_NT-NR_1951__CH_NT-NR_1951__Appenzell-A-Rh__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Appenzell-A-Rh;CH_AR;2;CH_SP|PS_RE-AR;1;;
CH_NT-NR_1951__CH_NT-NR_1951__Appenzell-A-Rh__Freie-demokratische-Volksliste;Freie-demokratische-Volksliste;CH_NT-NR_1951;CH_NT-NR_1951__Appenzell-A-Rh;CH_AR;3;;2;;
CH_NT-NR_1951__CH_NT-NR_1951__Appenzell-I-Rh__Freie-demokratische-Volksliste;Freie-demokratische-Volksliste;CH_NT-NR_1951;CH_NT-NR_1951__Appenzell-I-Rh;CH_AI;3;;2;;
CH_NT-NR_1951__CH_NT-NR_1951__St-Gallen__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__St-Gallen;CH_SG;1;CH_SP|PS_RE-SG;11;;
CH_NT-NR_1951__CH_NT-NR_1951__St-Gallen__Freisinnig-demokratische-Partei-und-jungliberale-Bewegung;Freisinnig-demokratische-Partei-und-jungliberale-Bewegung;CH_NT-NR_1951;CH_NT-NR_1951__St-Gallen;CH_SG;2;CH_FDP_RE-SG;13;;
CH_NT-NR_1951__CH_NT-NR_1951__St-Gallen__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1951;CH_NT-NR_1951__St-Gallen;CH_SG;3;CH_LdU|ADI_RE-SG;13;;
CH_NT-NR_1951__CH_NT-NR_1951__St-Gallen__Konservativ-christlichsoziale-Volkspartei;Konservativ-christlichsoziale-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__St-Gallen;CH_SG;4;CH_CVP|PDC_RE-SG;13;;
CH_NT-NR_1951__CH_NT-NR_1951__Graubuenden__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Graubuenden;CH_GR;1;CH_SP|PS_RE-GR;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Graubuenden__Konservative-und-christlichsoziale-Volkspartei;Konservative-und-christlichsoziale-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Graubuenden;CH_GR;2;CH_CVP|PDC_RE-GR;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Graubuenden__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Graubuenden;CH_GR;3;CH_FDP_RE-GR;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Graubuenden__Demokratische-Partei;Demokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Graubuenden;CH_GR;4;CH_DP_RE-GR;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Aargau__Freisinnig-demokratische-Volkspartei-und-Jungliberale-Bewegung;Freisinnig-demokratische-Volkspartei-und-Jungliberale-Bewegung;CH_NT-NR_1951;CH_NT-NR_1951__Aargau;CH_AG;1;CH_FDP_RE-AG;13;;
CH_NT-NR_1951__CH_NT-NR_1951__Aargau__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1951;CH_NT-NR_1951__Aargau;CH_AG;2;CH_SP|PS_RE-AG;11;;
CH_NT-NR_1951__CH_NT-NR_1951__Aargau__Bauern-Gewerbe-und-Buergerpartei;Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1951;CH_NT-NR_1951__Aargau;CH_AG;3;CH_SVP|UDC_RE-AG;13;;
CH_NT-NR_1951__CH_NT-NR_1951__Aargau__Katholisch-konservative-Volkspartei;Katholisch-konservative-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Aargau;CH_AG;4;CH_CVP|PDC_RE-AG;13;;
CH_NT-NR_1951__CH_NT-NR_1951__Aargau__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1951;CH_NT-NR_1951__Aargau;CH_AG;5;CH_LdU|ADI_RE-AG;12;;
CH_NT-NR_1951__CH_NT-NR_1951__Aargau__Evangelische-Volkspartei;Evangelische-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Aargau;CH_AG;6;;11;;
CH_NT-NR_1951__CH_NT-NR_1951__Thurgau__Christlichsoziale-Liste;Christlichsoziale-Liste;CH_NT-NR_1951;CH_NT-NR_1951__Thurgau;CH_TG;1;;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Thurgau__Sozialdemokratische-gewerkschaftliche-Liste;Sozialdemokratische-gewerkschaftliche-Liste;CH_NT-NR_1951;CH_NT-NR_1951__Thurgau;CH_TG;2;CH_SP|PS_RE-TG;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Thurgau__Freisinnig-demokratische-Liste;Freisinnig-demokratische-Liste;CH_NT-NR_1951;CH_NT-NR_1951__Thurgau;CH_TG;3;CH_FDP_RE-TG;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Thurgau__Katholische-Volkspartei;Katholische-Volkspartei;CH_NT-NR_1951;CH_NT-NR_1951__Thurgau;CH_TG;4;CH_CVP|PDC_RE-TG;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Thurgau__Bauernpartei;Bauernpartei;CH_NT-NR_1951;CH_NT-NR_1951__Thurgau;CH_TG;5;CH_SVP|UDC_RE-TG;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Ticino__Lista-del-gruppo-conservatore-democratico;Lista-del-gruppo-conservatore-democratico;CH_NT-NR_1951;CH_NT-NR_1951__Ticino;CH_TI;1;;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Ticino__Lista-del-partito-socialista-ticinese;Lista-del-partito-socialista-ticinese;CH_NT-NR_1951;CH_NT-NR_1951__Ticino;CH_TI;2;CH_SP|PS_RE-TI;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Ticino__Lista-liberale-radicale;Lista-liberale-radicale;CH_NT-NR_1951;CH_NT-NR_1951__Ticino;CH_TI;3;CH_FDP_RE-TI;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Vaud__Liste-liberale-democratique;Liste-liberale-democratique;CH_NT-NR_1951;CH_NT-NR_1951__Vaud;CH_VD;1;CH_LPS_RE-VD;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Vaud__Liste-nationale-paysanne-et-independante-democratique-vaudoise;Liste-nationale-paysanne-et-independante-democratique-vaudoise;CH_NT-NR_1951;CH_NT-NR_1951__Vaud;CH_VD;2;CH_CVP|PDC_RE-ZH;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Vaud__Liste-chretienne-sociale-vaudoise;Liste-chretienne-sociale-vaudoise;CH_NT-NR_1951;CH_NT-NR_1951__Vaud;CH_VD;3;CH_CVP|PDC_RE-VD;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Vaud__Liste-radicale-democratique;Liste-radicale-democratique;CH_NT-NR_1951;CH_NT-NR_1951__Vaud;CH_VD;4;CH_FDP_RE-VD;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Vaud__Liste-du-parti-ouvrier-et-populaire-vaudois;Liste-du-parti-ouvrier-et-populaire-vaudois;CH_NT-NR_1951;CH_NT-NR_1951__Vaud;CH_VD;5;CH_PdA_RE-VD;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Vaud__Liste-du-parti-socialiste-vaudois;Liste-du-parti-socialiste-vaudois;CH_NT-NR_1951;CH_NT-NR_1951__Vaud;CH_VD;6;CH_SP|PS_RE-VD;16;;
CH_NT-NR_1951__CH_NT-NR_1951__Valais__Liste-socialiste;Liste-socialiste;CH_NT-NR_1951;CH_NT-NR_1951__Valais;CH_VS;1;CH_SP|PS_RE-VS;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Valais__Liste-du-parti-conservateur;Liste-du-parti-conservateur;CH_NT-NR_1951;CH_NT-NR_1951__Valais;CH_VS;2;CH_CVP|PDC_RE-VS;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Valais__Liste-der-Christlichsozialen-Volkspartei-Oberwallis;Liste-der-Christlichsozialen-Volkspartei-Oberwallis;CH_NT-NR_1951;CH_NT-NR_1951__Valais;CH_VS;3;CH_CVP|PDC_RE-VS;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Valais__Liste-der-Katholisch-konservativen-Volkspartei-des-Oberwall;Liste-der-Katholisch-konservativen-Volkspartei-des-Oberwall;CH_NT-NR_1951;CH_NT-NR_1951__Valais;CH_VS;4;CH_CVP|PDC_RE-VS;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Valais__Liste-dunion-paysanne-et-ouvriere;Liste-dunion-paysanne-et-ouvriere;CH_NT-NR_1951;CH_NT-NR_1951__Valais;CH_VS;5;CH_SVP|UDC_RE-VS;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Valais__Liste-radicale-democratique;Liste-radicale-democratique;CH_NT-NR_1951;CH_NT-NR_1951__Valais;CH_VS;6;CH_FDP_RE-VS;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Neuchatel__Liste-radicale;Liste-radicale;CH_NT-NR_1951;CH_NT-NR_1951__Neuchatel;CH_NE;1;CH_FDP_RE-NE;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Neuchatel__Liste-liberale;Liste-liberale;CH_NT-NR_1951;CH_NT-NR_1951__Neuchatel;CH_NE;2;CH_LPS_RE-NE;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Neuchatel__Liste-socialiste;Liste-socialiste;CH_NT-NR_1951;CH_NT-NR_1951__Neuchatel;CH_NE;3;CH_SP|PS_RE-NE;3;;
CH_NT-NR_1951__CH_NT-NR_1951__Neuchatel__Liste-du-parti-ouvrier-et-populaire;Liste-du-parti-ouvrier-et-populaire;CH_NT-NR_1951;CH_NT-NR_1951__Neuchatel;CH_NE;4;;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Geneve__Parti-du-travail;Parti-du-travail;CH_NT-NR_1951;CH_NT-NR_1951__Geneve;CH_GE;1;CH_PdA_RE-GE;6;;
CH_NT-NR_1951__CH_NT-NR_1951__Geneve__Parti-national-democratique;Parti-national-democratique;CH_NT-NR_1951;CH_NT-NR_1951__Geneve;CH_GE;2;CH_LPS_RE-GE;5;;
CH_NT-NR_1951__CH_NT-NR_1951__Geneve__Parti-independant-chretien-social;Parti-independant-chretien-social;CH_NT-NR_1951;CH_NT-NR_1951__Geneve;CH_GE;3;CH_CVP|PDC_RE-GE;4;;
CH_NT-NR_1951__CH_NT-NR_1951__Geneve__Parti-socialiste;Parti-socialiste;CH_NT-NR_1951;CH_NT-NR_1951__Geneve;CH_GE;4;CH_SP|PS_RE-GE;7;;
CH_NT-NR_1951__CH_NT-NR_1951__Geneve__Parti-radical;Parti-radical;CH_NT-NR_1951;CH_NT-NR_1951__Geneve;CH_GE;5;CH_FDP_RE-GE;5;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__BGB-Mittelstandsliste;BGB-Mittelstandsliste;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;1;CH_SVP|UDC_RE-ZH;35;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Liste-der-Bauern-Gewerbe-und-Buergerpartei-Zuerich-Stadt-Mittelstandsliste;Liste-der-Bauern-Gewerbe-und-Buergerpartei-Zuerich-Stadt-Mittelstandsliste;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;2;CH_SVP|UDC_RE-ZH;34;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Vereinigte-Buergerparteien;Vereinigte-Buergerparteien;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;3;;25;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Partei-der-Arbeit;Partei-der-Arbeit;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;4;;29;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Christlichsoziale-Liste;Christlichsoziale-Liste;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;5;CH_CVP|PDC_RE-ZH;35;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Evangelische-Volkspartei;Evangelische-Volkspartei;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;6;CH_EVP|PEP_RE-ZH;35;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Liste-der-Sozialdemokraten-Gewerkschafter-und-Angestellten;Liste-der-Sozialdemokraten-Gewerkschafter-und-Angestellten;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;7;CH_SP|PS_RE-ZH;35;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Liste-fuer-freie-Meinungsaeusserung-im-Parlament;Liste-fuer-freie-Meinungsaeusserung-im-Parlament;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;8;;14;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;9;CH_LdU|ADI_RE-ZH;35;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Aktion-gegen-die-Ueberfremdung;Aktion-gegen-die-Ueberfremdung;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;10;CH_NA|SD_RE-ZH;17;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Freisinnige-Liste-Stadt;Freisinnige-Liste-Stadt;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;11;CH_FDP_RE-ZH;35;;
CH_NT-NR_1967__CH_NT-NR_1967__Zuerich__Freisinnige-Liste-Land;Freisinnige-Liste-Land;CH_NT-NR_1967;CH_NT-NR_1967__Zuerich;CH_ZH;12;CH_FDP_RE-ZH;35;;
